,LatitudeDegrees,LongitudeDegrees
195,37.5308913,-121.9387277
196,37.5300065,-121.9381612
197,37.530341,-121.9352108
198,37.5312988,-121.9353994
199,37.5319664,-121.9309285
200,37.5301897,-121.9314486
201,37.5303264,-121.9303506
202,37.5320053,-121.9305336
203,37.5323275,-121.927604
204,37.5328108,-121.9239133
205,37.5333737,-121.9201044
206,37.5342119,-121.9202105
207,37.5346893,-121.9168828
208,37.5353417,-121.9170617
209,37.5351726,-121.9204457
210,37.5370987,-121.9220078
211,37.5368711,-121.9242357
212,37.5331128,-121.9235726
213,37.5323275,-121.9303248
214,37.5320757,-121.9327968
215,37.5346304,-121.9332372
216,37.5409067,-121.9244167
217,37.4916032,-121.9180933
218,37.4921395,-121.9183267
219,37.5002843,-121.9265505
220,37.5469637,-121.9197487
221,37.5380425,-121.9280184
222,37.5383823,-121.9272156
223,37.5385971,-121.9267838
224,37.5390097,-121.9260328
225,37.5401747,-121.9255666
226,37.5399565,-121.9257883
227,37.5397484,-121.9260179
228,37.5394563,-121.9263692
229,37.5392758,-121.9266008
230,37.539064,-121.9268912
231,37.5396121,-121.9255491
232,37.5397447,-121.9257321
233,37.5432599,-121.9214153
234,37.5398594,-121.9250472
235,37.53995,-121.9250054
236,37.5400098,-121.9251048
237,37.5391987,-121.9264413
238,37.5387103,-121.9272144
239,37.5384866,-121.9276165
240,37.538332,-121.9274594
241,37.5385581,-121.9270485
242,37.5390569,-121.9262674
243,37.5393272,-121.9259001
244,37.5411708,-121.9246448
245,37.5443811,-121.9207723
246,37.5440387,-121.9210145
247,37.5433997,-121.9215916
248,37.5460291,-121.9198437
249,37.5464291,-121.9197905
250,37.5395963,-121.9239686
251,37.5395329,-121.9238897
252,37.5390926,-121.9258316
253,37.5391458,-121.9256251
254,37.5392521,-121.9246112
255,37.5392904,-121.9244288
256,37.5384822,-121.9270064
257,37.5397979,-121.9241442
258,37.539632,-121.924185
259,37.5382313,-121.9271057
260,37.5387162,-121.9259523
261,37.5388161,-121.9257324
262,37.5389055,-121.9253971
263,37.5390118,-121.9242491
264,37.5389331,-121.9239138
265,37.5388353,-121.9237744
266,37.5386928,-121.9236537
267,37.5349388,-121.9331728
268,37.5354493,-121.9324325
269,37.5373358,-121.9289108
270,37.5447419,-121.9202854
271,37.5440199,-121.9207373
272,37.4921172,-121.90587
273,37.5042258,-121.9090216
274,37.5030601,-121.9049962
275,37.4897779,-121.9052511
276,37.493685,-121.9070333
277,37.4890105,-121.903494
278,37.5024996,-121.9047624
279,37.489936,-121.905368
280,37.5040875,-121.9090133
281,37.50117,-121.9042418
282,37.4897943,-121.9048801
283,37.5398955,-121.9237401
284,37.5401071,-121.9238884
285,37.5405582,-121.9235068
286,37.54088,-121.9237259
287,37.5399108,-121.923628
288,37.5405227,-121.9241121
289,37.540251,-121.923301
290,37.5404286,-121.9241322
291,37.5403233,-121.9233495
292,37.5390364,-121.924759
293,37.54008,-121.9267446
294,37.5406896,-121.9257441
295,37.5390629,-121.9245286
296,37.540706,-121.9257164
297,37.539679,-121.9278625
298,37.5389645,-121.9254615
299,37.5405634,-121.9261443
300,37.5390751,-121.924312
301,37.5407885,-121.9256682
302,37.5388712,-121.9257789
303,37.5401129,-121.9266963
304,37.5389929,-121.9252226
305,37.5406237,-121.9260062
306,37.5387656,-121.9236977
307,37.5398108,-121.9275795
308,37.5389095,-121.9256684
309,37.54047,-121.926303
310,37.5389837,-121.9239655
311,37.5390741,-121.9242209
312,37.5410192,-121.9254473
313,37.5398383,-121.927545
314,37.5383274,-121.926784
315,37.5390134,-121.9250064
316,37.5399921,-121.9269516
317,37.5406676,-121.9258613
318,37.5390441,-121.9240981
319,37.5411235,-121.9253714
320,37.5395252,-121.9285042
321,37.5387888,-121.9259445
322,37.4883565,-121.9088727
323,37.5401947,-121.9256691
324,37.5168371,-121.9251423
325,37.5403556,-121.9270267
326,37.5379103,-121.9290414
327,37.5170668,-121.922091
328,37.5159531,-121.9326794
329,37.5373203,-121.9302042
330,37.5145472,-121.9357438
331,37.5166343,-121.92445
332,37.540355,-121.9269701
333,37.5160345,-121.9307477
334,37.5376902,-121.9295167
335,37.5161763,-121.9258794
336,37.5162835,-121.9332129
337,37.485573,-121.9088538
338,37.53963,-121.9282673
339,37.515788,-121.9317402
340,37.5385777,-121.9277669
341,37.5151268,-121.9350332
342,37.5395785,-121.9297953
343,37.5147362,-121.9335228
344,37.5392589,-121.9267613
345,37.5399466,-121.9276466
346,37.5382089,-121.9284452
347,37.5160623,-121.9243673
348,37.515054,-121.9338504
349,37.5394905,-121.9292858
350,37.5147545,-121.9340216
351,37.5389361,-121.9271851
352,37.5164956,-121.9222739
353,37.5160172,-121.9252681
354,37.5159956,-121.9351883
355,37.5396765,-121.9313646
356,37.5398298,-121.9260301
357,37.5160957,-121.924072
358,37.5385245,-121.9315091
359,37.540491,-121.9253639
360,37.5154848,-121.9354305
361,37.539756,-121.9301897
362,37.5367955,-121.931293
363,37.5395792,-121.9263415
364,37.5167784,-121.9224105
365,37.5408739,-121.9255061
366,37.5385209,-121.9313349
367,37.5388832,-121.927159
368,37.5387164,-121.9274135
369,37.5407451,-121.925056
370,37.5410464,-121.9247879
371,37.537829,-121.9289013
372,37.5411516,-121.9250527
373,37.5409852,-121.9248465
374,37.5404464,-121.9243056
375,37.5317423,-121.9329383
376,37.5315851,-121.9308667
377,37.5314987,-121.9316787
378,37.4801746,-121.8966436
379,37.4805935,-121.8971928
380,37.4806743,-121.8976072
381,37.4809405,-121.8977577
382,37.4813334,-121.8983488
383,37.4818382,-121.8987668
384,37.4821809,-121.8989519
385,37.4828378,-121.8991176
386,37.4829767,-121.8998401
387,37.4832332,-121.8995624
388,37.4834226,-121.8991383
389,37.4837774,-121.8996426
390,37.4839712,-121.8999408
391,37.4842366,-121.900266
392,37.4845566,-121.9005307
393,37.4848225,-121.9057252
394,37.4848666,-121.9007158
395,37.4851398,-121.9048964
396,37.4853789,-121.9030739
397,37.4853792,-121.9063632
398,37.4854092,-121.9026304
399,37.4854948,-121.90096
400,37.4857953,-121.9083877
401,37.4859363,-121.9095293
402,37.4860181,-121.907132
403,37.486304,-121.909635
404,37.48676,-121.9095214
405,37.4872447,-121.9094958
406,37.4876348,-121.909405
407,37.4884661,-121.9088726
408,37.4885089,-121.9087723
409,37.4885517,-121.9083791
410,37.4886211,-121.9074512
411,37.4886231,-121.9054282
412,37.4886272,-121.9078496
413,37.4886741,-121.9067263
414,37.4887557,-121.9063613
415,37.48869,-121.9146898
416,37.4887628,-121.9156902
417,37.4893083,-121.914751
418,37.489435,-121.9132896
419,37.4894552,-121.9100412
420,37.4895116,-121.910031
421,37.4895417,-121.9106798
422,37.4895425,-121.9170764
423,37.4895911,-121.9106741
424,37.4896668,-121.9112561
425,37.4901798,-121.9106871
426,37.4902179,-121.9164318
427,37.4902406,-121.9106073
428,37.4903039,-121.9105416
429,37.4904007,-121.9105259
430,37.4905494,-121.9105309
431,37.4907756,-121.9105981
432,37.490852,-121.910597
433,37.4909135,-121.9106058
434,37.4909383,-121.9106493
435,37.4909637,-121.9107566
436,37.491041,-121.9109513
437,37.4911779,-121.911146
438,37.4923869,-121.917823
439,37.4926626,-121.9185576
440,37.4926661,-121.9180111
441,37.516622,-121.9263549
442,37.5180215,-121.9244396
443,37.5178665,-121.9249975
444,37.5174127,-121.9250719
445,37.5174557,-121.924249
446,37.5185003,-121.9239493
447,37.5190442,-121.9238058
448,37.516265,-121.9268443
449,37.5396669,-121.9237396
450,37.5396472,-121.9238654
451,37.5391057,-121.9236282
452,37.5401759,-121.9239472
453,37.5041097,-121.9074801
454,37.504792,-121.9082895
455,37.5397329,-121.9236194
456,37.5397537,-121.9239452
457,37.5408746,-121.9247131
458,37.5409903,-121.9250154
459,37.5408015,-121.9247957
460,37.5357792,-121.9173979
461,37.5403764,-121.9244227
462,37.5395303,-121.9236254
463,37.5061639,-121.9343244
464,37.5143879,-121.937966
465,37.5129588,-121.9381529
466,37.5064339,-121.9346092
467,37.5112131,-121.937322
468,37.5147717,-121.9379478
469,37.5147714,-121.9369631
470,37.539126,-121.9233032
471,37.5398125,-121.9234735
472,37.5384171,-121.9285027
473,37.5396603,-121.9311163
474,37.4955373,-121.9213292
475,37.4971424,-121.9222106
476,37.4974245,-121.9224905
477,37.4977026,-121.9225511
478,37.4999626,-121.9253092
479,37.5004365,-121.9253503
480,37.5010134,-121.9263783
481,37.5389201,-121.9231463
482,37.5392298,-121.9248391
483,37.5391079,-121.9234529
484,37.5398989,-121.9240573
485,37.5403236,-121.924215
486,37.5413049,-121.9254728
487,37.5413267,-121.925297
488,37.5403493,-121.923414
489,37.5400317,-121.923723
490,37.5404712,-121.9234829
491,37.5401644,-121.9238172
492,37.5406412,-121.9235791
493,37.5403108,-121.923921
494,37.5404738,-121.9240366
495,37.5399368,-121.9236557
496,37.539924,-121.9236021
497,37.5407981,-121.9236678
498,37.5401909,-121.9233245
499,37.5232747,-121.9257073
500,37.5240511,-121.9271986
501,37.5198411,-121.9117918
502,37.5203572,-121.912112
503,37.5202024,-121.9123977
504,37.5201002,-121.9124492
505,37.5199641,-121.912432
506,37.5197531,-121.9122518
507,37.5196441,-121.9122689
508,37.5195624,-121.9123977
509,37.5194671,-121.9127667
510,37.5193582,-121.912947
511,37.5192153,-121.9129642
512,37.519179,-121.9127918
513,37.5186843,-121.9120629
514,37.518148,-121.911632
515,37.5185821,-121.9091962
516,37.5190041,-121.9080326
517,37.5190451,-121.908973
518,37.5188027,-121.9090899
519,37.5415927,-121.9259002
520,37.5412969,-121.9261562
521,37.5411787,-121.9262995
522,37.5410708,-121.9264623
523,37.5409389,-121.9265833
524,37.5404981,-121.9269678
525,37.5401908,-121.924119
526,37.5391675,-121.9234978
527,37.539068,-121.9273298
528,37.5393515,-121.9268614
529,37.5394688,-121.9267036
530,37.5395568,-121.926637
531,37.5396369,-121.9266346
532,37.504056,-121.9082797
533,37.5244078,-121.9159041
534,37.5237203,-121.9162619
535,37.5360691,-121.9151128
536,37.5408495,-121.923676
537,37.5409028,-121.9236085
538,37.5406919,-121.9235582
539,37.5402431,-121.9232926
540,37.5401515,-121.9232829
541,37.5401275,-121.9233091
542,37.5399509,-121.9235033
543,37.5399253,-121.9235347
544,37.5399115,-121.9235825
545,37.5399096,-121.9236085
546,37.5399257,-121.9236766
547,37.5404655,-121.9240509
548,37.5399169,-121.9236506
549,37.5399164,-121.9235586
550,37.5404782,-121.92346
551,37.5402823,-121.9233279
552,37.5406195,-121.9269079
553,37.5408944,-121.926183
554,37.5409346,-121.9261476
555,37.5409106,-121.9261044
556,37.540963,-121.9260583
557,37.541064,-121.9262407
558,37.5410189,-121.9262804
559,37.5410242,-121.9262901
560,37.5409768,-121.9263319
561,37.5404965,-121.926697
562,37.5405,-121.9267023
563,37.5405267,-121.9266748
564,37.5406023,-121.9267917
565,37.5405444,-121.9268511
566,37.5405269,-121.9268241
567,37.540484,-121.9268683
568,37.5404225,-121.9267732
569,37.5408741,-121.9267965
570,37.5409223,-121.926753
571,37.5409881,-121.9268687
572,37.5409623,-121.9268921
573,37.5409715,-121.9269083
574,37.5407436,-121.9265634
575,37.5406977,-121.9266158
576,37.5407148,-121.9266396
577,37.5406647,-121.9266968
578,37.5405834,-121.9265835
579,37.5406794,-121.9264739
580,37.5410212,-121.9259121
581,37.5410533,-121.9259701
582,37.5410065,-121.9260114
583,37.5409744,-121.9259534
584,37.5410341,-121.9260163
585,37.5410588,-121.9260608
586,37.5410718,-121.9260493
587,37.5411342,-121.9261619
588,37.5410654,-121.9262225
589,37.5409784,-121.9260653
590,37.5408241,-121.9262106
591,37.5408467,-121.9262514
592,37.540888,-121.9262151
593,37.5409794,-121.9263802
594,37.5409364,-121.9264181
595,37.5409241,-121.9263959
596,37.5408764,-121.9264378
597,37.5407747,-121.9262541
598,37.5407061,-121.9264417
599,37.5407745,-121.9263815
600,37.5407728,-121.9263784
601,37.5408107,-121.9263451
602,37.5408674,-121.9264476
603,37.5408231,-121.9264866
604,37.5408388,-121.926515
605,37.5407769,-121.9265696
606,37.5411271,-121.9268308
607,37.5410793,-121.9268741
608,37.5410565,-121.926834
609,37.5410128,-121.9268736
610,37.5409193,-121.9267092
611,37.5409654,-121.9266675
612,37.5409785,-121.9266905
613,37.5410239,-121.9266494
614,37.5408416,-121.9268464
615,37.5408818,-121.92681
616,37.540909,-121.9269649
617,37.5386871,-121.9245552
618,37.5386856,-121.9245714
619,37.5386657,-121.9245683
620,37.5386668,-121.9245574
621,37.5386133,-121.9245491
622,37.5386166,-121.924515
623,37.5386547,-121.9245209
624,37.5386606,-121.9244608
625,37.538649,-121.924459
626,37.538654,-121.9244072
627,37.5387715,-121.9244254
628,37.5387664,-121.9244786
629,37.5387894,-121.9244821
630,37.5387915,-121.9244599
631,37.5388243,-121.924465
632,37.5388136,-121.9245748
633,37.5386861,-121.9242095
634,37.5386905,-121.9241644
635,37.5386812,-121.924163
636,37.5386864,-121.9241096
637,37.5386965,-121.9241111
638,37.5386997,-121.9240781
639,37.5387976,-121.9240933
640,37.5387953,-121.9241176
641,37.5388133,-121.9241203
642,37.5388115,-121.9241386
643,37.5388218,-121.9241402
644,37.538821,-121.9241491
645,37.5388316,-121.9241507
646,37.5388238,-121.9242308
647,37.538646,-121.924617
648,37.5386588,-121.924619
649,37.5386626,-121.92458
650,37.5387499,-121.9245936
651,37.5387466,-121.924628
652,37.5388042,-121.924637
653,37.5388,-121.9246808
654,37.5388072,-121.9246819
655,37.5388009,-121.9247461
656,37.5387578,-121.9247394
657,37.5387566,-121.9247515
658,37.5386802,-121.9247397
659,37.5386815,-121.9247262
660,37.538636,-121.9247191
661,37.5386833,-121.9242461
662,37.5388455,-121.9242712
663,37.5388341,-121.9243884
664,37.5387712,-121.9243787
665,37.5387687,-121.9244043
666,37.5386822,-121.9243909
667,37.5386861,-121.924351
668,37.5386732,-121.924349
669,37.5041181,-121.9074125
670,37.5396943,-121.9268271
671,37.5397207,-121.9269349
672,37.5397258,-121.9270301
673,37.5396893,-121.9271648
674,37.5396,-121.9273853
675,37.5395271,-121.9274899
676,37.5395019,-121.9275454
677,37.539473,-121.9276438
678,37.5394441,-121.9277119
679,37.5393397,-121.9279165
680,37.5392794,-121.9280259
681,37.5392127,-121.9282273
682,37.5391637,-121.9283257
683,37.539131,-121.9283764
684,37.539092,-121.9285477
685,37.5390832,-121.9286206
686,37.539082,-121.9287047
687,37.5390996,-121.9287633
688,37.5392178,-121.9289663
689,37.5392353,-121.929032
690,37.539232,-121.9291168
691,37.5392137,-121.9292622
692,37.539193,-121.9294484
693,37.5391772,-121.9296587
694,37.5391889,-121.9297654
695,37.5392254,-121.9298941
696,37.5392793,-121.9300103
697,37.5393457,-121.9300971
698,37.539451,-121.9302226
699,37.5394842,-121.9302802
700,37.5394983,-121.9303492
701,37.5395157,-121.9305846
702,37.5395348,-121.9306746
703,37.5395871,-121.9307876
704,37.5397132,-121.9309853
705,37.5397206,-121.9310073
706,37.539714,-121.9310418
707,37.5195378,-121.9124922
708,37.5438173,-121.9211942
709,37.5399364,-121.9255089
710,37.5436049,-121.9213853
711,37.5435028,-121.9214858
712,37.5433,-121.9216986
713,37.5442644,-121.9208503
714,37.5441522,-121.9209302
715,37.5439284,-121.9211021
716,37.544256,-121.9205723
717,37.5443759,-121.9204956
718,37.5434669,-121.9212062
719,37.5433628,-121.9213085
720,37.5448667,-121.9202237
721,37.5436834,-121.9210073
722,37.5430589,-121.9216353
723,37.5446184,-121.9203514
724,37.5462962,-121.9198043
725,37.5437964,-121.9209105
726,37.5441348,-121.9206556
727,37.5461626,-121.9198217
728,37.546832,-121.9197593
729,37.5451198,-121.9201139
730,37.5439079,-121.920821
731,37.5431553,-121.9215277
732,37.545766,-121.9199004
733,37.5458982,-121.9198704
734,37.546563,-121.9197799
735,37.5449914,-121.9201678
736,37.5455058,-121.919974
737,37.546697,-121.9197688
738,37.5412803,-121.9236538
739,37.5453762,-121.920016
740,37.5398112,-121.9253262
741,37.5391456,-121.9261424
742,37.5386368,-121.9269151
743,37.5381852,-121.9277383
744,37.5381134,-121.9278782
745,37.5395146,-121.9256639
746,37.5382585,-121.9275985
747,37.5389696,-121.9263936
748,37.5384065,-121.9273209
749,37.5394201,-121.92578
750,37.5402098,-121.9248816
751,37.539712,-121.9254368
752,37.5387177,-121.926782
753,37.5384815,-121.9271841
754,37.5392354,-121.9260199
755,37.5388847,-121.9265203
756,37.5388677,-121.9269491
757,37.5390296,-121.9266918
758,37.5398383,-121.9256222
759,37.539649,-121.9258461
760,37.5386349,-121.9273468
761,37.5392856,-121.9263184
762,37.5387882,-121.9270821
763,37.5391147,-121.9265641
764,37.5385599,-121.9274812
765,37.5395555,-121.9259626
766,37.5393739,-121.9261968
767,37.5387994,-121.9266516
768,37.5403731,-121.9246741
769,37.5389466,-121.9268211
770,37.5409118,-121.92492
771,37.5405431,-121.9248262
772,37.5397655,-121.9250686
773,37.5396441,-121.9250401
774,37.5395883,-121.9250207
775,37.5394985,-121.9249513
776,37.5394249,-121.9248268
777,37.5393949,-121.9247288
778,37.5393893,-121.9245768
779,37.5394063,-121.9244482
780,37.539437,-121.924337
781,37.5370683,-121.9258402
782,37.5330611,-121.9381624
783,37.5382664,-121.9243351
784,37.5381439,-121.9256483
785,37.5381575,-121.9258457
786,37.5385182,-121.9260774
787,37.5439755,-121.9315687
788,37.5365779,-121.9286841
789,37.5367046,-121.9273659
790,37.5378225,-121.9276866
791,37.537244,-121.928807
792,37.5360583,-121.9284427
793,37.5359764,-121.9259298
794,37.5357483,-121.928372
795,37.5355689,-121.9302115
796,37.5446055,-121.9322435
797,37.5431724,-121.9314571
798,37.5424034,-121.9313455
799,37.5420077,-121.9312918
800,37.5416071,-121.9312425
801,37.5400623,-121.9288392
802,37.5403413,-121.928144
803,37.536844,-121.9260603
804,37.538676,-121.9339697
805,37.5363491,-121.9259941
806,37.53631,-121.9264319
807,37.5363666,-121.9297834
808,37.5361216,-121.9302812
809,37.5416311,-121.9269796
810,37.541682,-121.9304529
811,37.5390291,-121.9308867
812,37.5420219,-121.9266268
813,37.536544,-121.9246887
814,37.5364865,-121.9248936
815,37.5409557,-121.9275893
816,37.5373204,-121.9268671
817,37.5373884,-121.9260431
818,37.5368767,-121.9248005
819,37.5370327,-121.9254199
820,37.5367827,-121.9253908
821,37.5335491,-121.9367529
822,37.5394652,-121.9260772
823,37.5444246,-121.9318862
824,37.5442613,-121.9316802
825,37.5411716,-121.9311481
826,37.5409606,-121.9309936
827,37.5402732,-121.9299465
828,37.540178,-121.9297061
829,37.5401439,-121.9284015
830,37.5383957,-121.9263607
831,37.5382936,-121.9265152
832,37.5381088,-121.9266347
833,37.536444,-121.9253205
834,37.5363106,-121.925299
835,37.5383141,-121.9239917
836,37.5383999,-121.9236167
837,37.5384856,-121.9236568
838,37.5385642,-121.9236992
839,37.5388517,-121.9239402
840,37.5389198,-121.9241119
841,37.5389266,-121.9243093
842,37.5388245,-121.9253822
843,37.5387428,-121.925674
844,37.5386612,-121.9258629
845,37.5382936,-121.9259144
846,37.5370618,-121.9256225
847,37.5367759,-121.9265581
848,37.5375896,-121.9254387
849,37.5375692,-121.9256704
850,37.536397,-121.9286525
851,37.5369537,-121.9274088
852,37.5376226,-121.9275163
853,37.5377563,-121.9275836
854,37.5465174,-121.9394992
855,37.5474839,-121.9364329
856,37.5475735,-121.9363449
857,37.5487429,-121.9316536
858,37.5477558,-121.9417866
859,37.5450441,-121.931939
860,37.5467236,-121.9399166
861,37.5441186,-121.9261895
862,37.5448263,-121.9265403
863,37.5447455,-121.9280015
864,37.5450815,-121.9284393
865,37.5451938,-121.9286346
866,37.5454933,-121.9289006
867,37.5454524,-121.9290895
868,37.5455843,-121.9292225
869,37.5457127,-121.9292837
870,37.5457807,-121.929627
871,37.5461602,-121.9303769
872,37.5463031,-121.9302653
873,37.5467046,-121.9308061
874,37.5469428,-121.9309005
875,37.54746,-121.9316558
876,37.5482834,-121.9332093
877,37.5475055,-121.9355884
878,37.5476029,-121.9357671
879,37.5481064,-121.9341449
880,37.5490115,-121.9338445
881,37.5496171,-121.9336557
882,37.5499778,-121.9343681
883,37.5480305,-121.9366521
884,37.5483786,-121.9372348
885,37.5503112,-121.9350461
886,37.5512095,-121.9358014
887,37.5515361,-121.9357328
888,37.5518015,-121.9353122
889,37.5528086,-121.9354667
890,37.5531828,-121.9351749
891,37.5533733,-121.9352607
892,37.5528562,-121.936428
893,37.553244,-121.937355
894,37.5530127,-121.937518
895,37.5532917,-121.938136
896,37.5536183,-121.9381961
897,37.5538224,-121.9383849
898,37.5541627,-121.9390115
899,37.5542035,-121.939947
900,37.554326,-121.9407968
901,37.5539517,-121.9412431
902,37.5545913,-121.9422044
903,37.5556596,-121.9409255
904,37.5573539,-121.9430799
905,37.5594285,-121.9457667
906,37.5594699,-121.9459809
907,37.5591297,-121.9463243
908,37.5557134,-121.9438089
909,37.5595176,-121.9471997
910,37.559885,-121.9481267
911,37.5611369,-121.9494571
912,37.5586603,-121.9521779
913,37.5631236,-121.9518518
914,37.563906,-121.9528989
915,37.5640897,-121.9535512
916,37.5644027,-121.9539203
917,37.5649265,-121.9536027
918,37.5660627,-121.9536628
919,37.5660219,-121.954358
920,37.5655525,-121.9544267
921,37.5652599,-121.9548558
922,37.5650286,-121.9553279
923,37.5650082,-121.9557227
924,37.5653347,-121.9565982
925,37.5658314,-121.9570188
926,37.5660733,-121.9575365
927,37.5668266,-121.9575343
928,37.5673962,-121.956787
929,37.5686343,-121.9561261
930,37.5693487,-121.9560403
931,37.5695051,-121.955594
932,37.5700562,-121.9558086
933,37.5704167,-121.9567012
934,37.5707977,-121.9572248
935,37.57141,-121.95792
936,37.5712331,-121.9584865
937,37.5728522,-121.9587182
938,37.5731787,-121.9588126
939,37.5733964,-121.9583921
940,37.5749746,-121.9587182
941,37.5767024,-121.9594049
942,37.5779949,-121.9605378
943,37.5796682,-121.9616708
